,Account No,Forecast Date,Forecasted Balance
13702,527842638.0,2023-12-25,363.1023441941569
13703,527842638.0,2023-12-26,354.559969818775
13704,527842638.0,2023-12-27,346.9835708508623
13705,527842638.0,2023-12-28,340.2639143714631
13706,527842638.0,2023-12-29,334.30411956757735
13707,527842638.0,2023-12-30,329.0182609506501
13708,527842638.0,2023-12-31,324.3301295237211
13709,527842638.0,2024-01-01,320.17213403633235
13710,531186970.0,2023-12-07,3637.228009475314
13711,531186970.0,2023-12-08,3583.253905002168
13712,531186970.0,2023-12-09,3531.9206033748032
13713,531186970.0,2023-12-10,3483.0988974532725
13714,531186970.0,2023-12-11,3436.665901843696
13715,531186970.0,2023-12-12,3392.50474359281
13716,531186970.0,2023-12-13,3350.504268015965
13717,531186970.0,2023-12-14,3310.5587589181414
13718,531186970.0,2023-12-15,3272.567672503778
13719,531186970.0,2023-12-16,3236.435384305646
13720,531186970.0,2023-12-17,3202.070948495797
13721,531186970.0,2023-12-18,3169.3878689727485
13722,531186970.0,2023-12-19,3138.3038816487438
13723,531186970.0,2023-12-20,3108.740747389088
13724,531186970.0,2023-12-21,3080.6240550823877
13725,531186970.0,2023-12-22,3053.883034346013
13726,531186970.0,2023-12-23,3028.4503773953666
13727,531186970.0,2023-12-24,3004.262069628586
13728,531186970.0,2023-12-25,2981.2572285002734
13729,531186970.0,2023-12-26,2959.3779502786815
13730,531186970.0,2023-12-27,2938.5691643006426
13731,531186970.0,2023-12-28,2918.778494357404
13732,531186970.0,2023-12-29,2899.956126862463
13733,531186970.0,2023-12-30,2882.054685469589
13734,531186970.0,2023-12-31,2865.029111825432
13735,531186970.0,2024-01-01,2848.8365521565775
13736,531186970.0,2024-01-02,2833.43624940558
13737,531186970.0,2024-01-03,2818.7894406444825
13738,531186970.0,2024-01-04,2804.8592595076043
13739,531186970.0,2024-01-05,2791.610643398022
13740,532478725.0,2023-12-07,5022.366581808046
13741,532478725.0,2023-12-08,4955.511947467094
13742,532478725.0,2023-12-09,4898.821176188418
13743,532478725.0,2023-12-10,4850.749063015517
13744,532478725.0,2023-12-11,4809.985319415201
13745,532478725.0,2023-12-12,4775.418859098889
13746,532478725.0,2023-12-13,4746.107513445398
13747,532478725.0,2023-12-14,4721.252351066708
13748,532478725.0,2023-12-15,4700.1759015521
13749,532478725.0,2023-12-16,4682.303689841157
13750,532478725.0,2023-12-17,4667.14857791306
13751,532478725.0,2023-12-18,4654.297486997853
13752,532478725.0,2023-12-19,4643.400138400598
13753,532478725.0,2023-12-20,4634.15950605011
13754,532478725.0,2023-12-21,4626.323720540011
13755,532478725.0,2023-12-22,4619.679203992716
13756,532478725.0,2023-12-23,4614.044848625233
13757,532478725.0,2023-12-24,4609.267080343504
13758,532478725.0,2023-12-25,4605.215672815035
13759,532478725.0,2023-12-26,4601.780197925115
13760,532478725.0,2023-12-27,4598.867015867685
13761,532478725.0,2023-12-28,4596.396722830576
13762,532478725.0,2023-12-29,4594.301986707365
13763,532478725.0,2023-12-30,4592.525711844437
13764,532478725.0,2023-12-31,4591.019482800258
13765,532478725.0,2024-01-01,4589.742244698836
13766,532478725.0,2024-01-02,4588.659184208118
13767,532478725.0,2024-01-03,4587.740780642448
13768,532478725.0,2024-01-04,4586.96200132526
13769,532478725.0,2024-01-05,4586.301619280208
13770,532525712.0,2023-12-02,-917.3961272805166
13771,532525712.0,2023-12-03,-916.826077725512
13772,532525712.0,2023-12-04,-916.2575749492372
13773,532525712.0,2023-12-05,-915.6906147546454
13774,532525712.0,2023-12-06,-915.1251929560785
13775,532525712.0,2023-12-07,-914.561305379236
13776,532525712.0,2023-12-08,-913.9989478611437
13777,532525712.0,2023-12-09,-913.4381162501234
13778,532525712.0,2023-12-10,-912.8788064057621
13779,532525712.0,2023-12-11,-912.3210141988814
13780,532525712.0,2023-12-12,-911.7647355115068
13781,532525712.0,2023-12-13,-911.2099662368383
13782,532525712.0,2023-12-14,-910.6567022792186
13783,532525712.0,2023-12-15,-910.104939554104
13784,532525712.0,2023-12-16,-909.5546739880335
13785,532525712.0,2023-12-17,-909.0059015185996
13786,532525712.0,2023-12-18,-908.4586180944173
13787,532525712.0,2023-12-19,-907.9128196750947
13788,532525712.0,2023-12-20,-907.3685022312035
13789,532525712.0,2023-12-21,-906.8256617442487
13790,532525712.0,2023-12-22,-906.2842942066388
13791,532525712.0,2023-12-23,-905.7443956216573
13792,532525712.0,2023-12-24,-905.2059620034318
13793,532525712.0,2023-12-25,-904.6689893769053
13794,532525712.0,2023-12-26,-904.1334737778069
13795,532525712.0,2023-12-27,-903.5994112526224
13796,532525712.0,2023-12-28,-903.0667978585651
13797,532525712.0,2023-12-29,-902.5356296635466
13798,532525712.0,2023-12-30,-902.005902746148
13799,532525712.0,2023-12-31,-901.4776131955907
13800,534097839.0,2023-12-07,-5194.236626239129
13801,534097839.0,2023-12-08,-5179.569220098208
13802,534097839.0,2023-12-09,-5164.980070214424
13803,534097839.0,2023-12-10,-5150.4687590605245
13804,534097839.0,2023-12-11,-5136.034871336926
13805,534097839.0,2023-12-12,-5121.677993959829
13806,534097839.0,2023-12-13,-5107.397716049395
13807,534097839.0,2023-12-14,-5093.193628917985
13808,534097839.0,2023-12-15,-5079.065326058468
13809,534097839.0,2023-12-16,-5065.012403132585
13810,534097839.0,2023-12-17,-5051.0344579593775
13811,534097839.0,2023-12-18,-5037.131090503675
13812,534097839.0,2023-12-19,-5023.301902864652
13813,534097839.0,2023-12-20,-5009.546499264434
13814,534097839.0,2023-12-21,-4995.864486036775
13815,534097839.0,2023-12-22,-4982.255471615791
13816,534097839.0,2023-12-23,-4968.719066524751
13817,534097839.0,2023-12-24,-4955.2548833649325
13818,534097839.0,2023-12-25,-4941.862536804536
13819,534097839.0,2023-12-26,-4928.541643567653
13820,534097839.0,2023-12-27,-4915.291822423302
13821,534097839.0,2023-12-28,-4902.112694174513
13822,534097839.0,2023-12-29,-4889.00388164748
13823,534097839.0,2023-12-30,-4875.965009680762
13824,534097839.0,2023-12-31,-4862.995705114552
13825,534097839.0,2024-01-01,-4850.095596779991
13826,534097839.0,2024-01-02,-4837.26431548855
13827,534097839.0,2024-01-03,-4824.501494021462
13828,534097839.0,2024-01-04,-4811.806767119218
13829,534097839.0,2024-01-05,-4799.179771471103
13830,534204159.0,2023-12-06,6792.713306946022
13831,534204159.0,2023-12-07,6744.490569604217
13832,534204159.0,2023-12-08,6697.0185095581
13833,534204159.0,2023-12-09,6650.285441108489
13834,534204159.0,2023-12-10,6604.279860466015
13835,534204159.0,2023-12-11,6558.990442919353
13836,534204159.0,2023-12-12,6514.406040047536
13837,534204159.0,2023-12-13,6470.515676975668
13838,534204159.0,2023-12-14,6427.308549673349
13839,534204159.0,2023-12-15,6384.774022295166
13840,534204159.0,2023-12-16,6342.901624562575
13841,534204159.0,2023-12-17,6301.6810491865435
13842,534204159.0,2023-12-18,6261.102149330311
13843,534204159.0,2023-12-19,6221.154936111652
13844,534204159.0,2023-12-20,6181.829576144017
13845,534204159.0,2023-12-21,6143.116389115948
13846,534204159.0,2023-12-22,6105.005845408179
13847,534204159.0,2023-12-23,6067.488563747833
13848,534204159.0,2023-12-24,6030.555308899128
13849,534204159.0,2023-12-25,5994.196989390039
13850,534204159.0,2023-12-26,5958.40465527434
13851,534204159.0,2023-12-27,5923.169495928499
13852,534204159.0,2023-12-28,5888.4828378828515
13853,534204159.0,2023-12-29,5854.336142686545
13854,534204159.0,2023-12-30,5820.721004805721
13855,534204159.0,2023-12-31,5787.629149554411
13856,534204159.0,2024-01-01,5755.052431057642
13857,534204159.0,2024-01-02,5722.982830246254
13858,534204159.0,2024-01-03,5691.412452882929
13859,534204159.0,2024-01-04,5660.333527618954
13860,534325901.0,2023-12-07,7333.730570520721
13861,534325901.0,2023-12-08,7307.25132980472
13862,534325901.0,2023-12-09,7280.994617380036
13863,534325901.0,2023-12-10,7254.958563146203
13864,534325901.0,2023-12-11,7229.141312718848
13865,534325901.0,2023-12-12,7203.541027297616
13866,534325901.0,2023-12-13,7178.155883535208
13867,534325901.0,2023-12-14,7152.98407340751
13868,534325901.0,2023-12-15,7128.02380408482
13869,534325901.0,2023-12-16,7103.273297804159
13870,534325901.0,2023-12-17,7078.730791742649
13871,534325901.0,2023-12-18,7054.394537891959
13872,534325901.0,2023-12-19,7030.262802933807
13873,534325901.0,2023-12-20,7006.333868116501
13874,534325901.0,2023-12-21,6982.606029132535
13875,534325901.0,2023-12-22,6959.077595997187
13876,534325901.0,2023-12-23,6935.746892928163
13877,534325901.0,2023-12-24,6912.612258226238
13878,534325901.0,2023-12-25,6889.6720441569
13879,534325901.0,2023-12-26,6866.924616833001
13880,534325901.0,2023-12-27,6844.368356098376
13881,534325901.0,2023-12-28,6822.001655412456
13882,534325901.0,2023-12-29,6799.82292173584
13883,534325901.0,2023-12-30,6777.830575416838
13884,534325901.0,2023-12-31,6756.023050078954
13885,534325901.0,2024-01-01,6734.398792509332
13886,534325901.0,2024-01-02,6712.956262548127
13887,534325901.0,2024-01-03,6691.693932978804
13888,534325901.0,2024-01-04,6670.610289419372
13889,534325901.0,2024-01-05,6649.703830214519
13890,534583529.0,2023-12-03,1651.688663232513
13891,534583529.0,2023-12-04,1575.2890280546176
13892,534583529.0,2023-12-05,1503.4960048080097
13893,534583529.0,2023-12-06,1436.031832042179
13894,534583529.0,2023-12-07,1372.6354962820342
13895,534583529.0,2023-12-08,1313.0617221876955
13896,534583529.0,2023-12-09,1257.0800236038722
13897,534583529.0,2023-12-10,1204.4738118274072
13898,534583529.0,2023-12-11,1155.039557642952
13899,534583529.0,2023-12-12,1108.5860038847513
13900,534583529.0,2023-12-13,1064.9334254780028
13901,534583529.0,2023-12-14,1023.912934096955
13902,534583529.0,2023-12-15,985.3658247495152
13903,534583529.0,2023-12-16,949.142961760361
13904,534583529.0,2023-12-17,915.1042017769696
13905,534583529.0,2023-12-18,883.1178515662248
13906,534583529.0,2023-12-19,853.0601585038557
13907,534583529.0,2023-12-20,824.814831785458
13908,534583529.0,2023-12-21,798.2725925066941
13909,534583529.0,2023-12-22,773.3307508719757
13910,534583529.0,2023-12-23,749.892808895878
13911,534583529.0,2023-12-24,727.8680870601713
13912,534583529.0,2023-12-25,707.1713734820357
13913,534583529.0,2023-12-26,687.7225942361188
13914,534583529.0,2023-12-27,669.446503554939
13915,534583529.0,2023-12-28,652.2723927090451
13916,534583529.0,2023-12-29,636.1338164406098
13917,534583529.0,2023-12-30,620.9683358920569
13918,534583529.0,2023-12-31,606.7172770351259
13919,534583529.0,2024-01-01,593.3255036657624
13920,534908754.0,2023-12-07,-1010.7565507481748
13921,534908754.0,2023-12-08,-1010.1903982237826
13922,534908754.0,2023-12-09,-1009.6246679088154
13923,534908754.0,2023-12-10,-1009.0593594884095
13924,534908754.0,2023-12-11,-1008.4944726479364
13925,534908754.0,2023-12-12,-1007.9300070730018
13926,534908754.0,2023-12-13,-1007.3659624494461
13927,534908754.0,2023-12-14,-1006.802338463344
13928,534908754.0,2023-12-15,-1006.2391348010041
13929,534908754.0,2023-12-16,-1005.6763511489692
13930,534908754.0,2023-12-17,-1005.1139871940156
13931,534908754.0,2023-12-18,-1004.5520426231535
13932,534908754.0,2023-12-19,-1003.9905171236262
13933,534908754.0,2023-12-20,-1003.4294103829104
13934,534908754.0,2023-12-21,-1002.8687220887159
13935,534908754.0,2023-12-22,-1002.3084519289854
13936,534908754.0,2023-12-23,-1001.7485995918942
13937,534908754.0,2023-12-24,-1001.18916476585
13938,534908754.0,2023-12-25,-1000.6301471394934
13939,534908754.0,2023-12-26,-1000.0715464016965
13940,534908754.0,2023-12-27,-999.5133622415641
13941,534908754.0,2023-12-28,-998.9555943484324
13942,534908754.0,2023-12-29,-998.3982424118694
13943,534908754.0,2023-12-30,-997.8413061216747
13944,534908754.0,2023-12-31,-997.2847851678791
13945,534908754.0,2024-01-01,-996.7286792407447
13946,534908754.0,2024-01-02,-996.1729880307644
13947,534908754.0,2024-01-03,-995.617711228662
13948,534908754.0,2024-01-04,-995.0628485253919
13949,534908754.0,2024-01-05,-994.5083996121392
13950,535273662.0,2023-12-01,-41.65667475431178
13951,535273662.0,2023-12-02,-41.32189602594167
13952,535273662.0,2023-12-03,-40.987298808123796
13953,535273662.0,2023-12-04,-40.65288300244674
13954,535273662.0,2023-12-05,-40.31864851055229
13955,535273662.0,2023-12-06,-39.984595234135554
13956,535273662.0,2023-12-07,-39.65072307494506
13957,535273662.0,2023-12-08,-39.31703193478256
13958,535273662.0,2023-12-09,-38.983521715503
13959,535273662.0,2023-12-10,-38.65019231901465
13960,535273662.0,2023-12-11,-38.317043647278865
13961,535273662.0,2023-12-12,-37.9840756023101
13962,535273662.0,2023-12-13,-37.65128808617612
13963,535273662.0,2023-12-14,-37.31868100099757
13964,535273662.0,2023-12-15,-36.9862542489484
13965,535273662.0,2023-12-16,-36.65400773225531
13966,535273662.0,2023-12-17,-36.321941353198326
13967,535273662.0,2023-12-18,-35.990055014110226
13968,535273662.0,2023-12-19,-35.65834861737687
13969,535273662.0,2023-12-20,-35.326822065437
13970,535273662.0,2023-12-21,-34.9954752607822
13971,535273662.0,2023-12-22,-34.66430810595705
13972,535273662.0,2023-12-23,-34.33332050355875
13973,535273662.0,2023-12-24,-34.0025123562375
13974,535273662.0,2023-12-25,-33.67188356669635
13975,535273662.0,2023-12-26,-33.341434037690874
13976,535273662.0,2023-12-27,-33.0111636720294
13977,535273662.0,2023-12-28,-32.68107237257311
13978,535273662.0,2023-12-29,-32.35116004223585
13979,535273662.0,2023-12-30,-32.02142658398395
13980,535744551.0,2023-12-06,1034.8567929001028
13981,535744551.0,2023-12-07,1032.028218481589
13982,535744551.0,2023-12-08,1029.3738805724781
13983,535744551.0,2023-12-09,1026.8830464301525
13984,535744551.0,2023-12-10,1024.545644434996
13985,535744551.0,2023-12-11,1022.3522233660764
13986,535744551.0,2023-12-12,1020.293914185392
13987,535744551.0,2023-12-13,1018.36239417616
13988,535744551.0,2023-12-14,1016.5498532901386
13989,535744551.0,2023-12-15,1014.848962567911
13990,535744551.0,2023-12-16,1013.2528445044395
13991,535744551.0,2023-12-17,1011.7550452400611
13992,535744551.0,2023-12-18,1010.3495084644841
13993,535744551.0,2023-12-19,1009.0305509282621
13994,535744551.0,2023-12-20,1007.7928394627312
13995,535744551.0,2023-12-21,1006.631369415489
13996,535744551.0,2023-12-22,1005.5414444142185
13997,535744551.0,2023-12-23,1004.5186573770368
13998,535744551.0,2023-12-24,1003.558872692579
13999,535744551.0,2023-12-25,1002.6582094977678
14000,535744551.0,2023-12-26,1001.813025985649
14001,535744551.0,2023-12-27,1001.0199046798461
14002,535744551.0,2023-12-28,1000.2756386160873
14003,535744551.0,2023-12-29,999.5772183749338
14004,535744551.0,2023-12-30,998.9218199132738
14005,535744551.0,2023-12-31,998.306793145383
14006,535744551.0,2024-01-01,997.7296512273747
14007,535744551.0,2024-01-02,997.1880605017146
14008,535744551.0,2024-01-03,996.6798310611409
14009,535744551.0,2024-01-04,996.202907893834
14010,535804582.0,2023-12-06,515.588326137215
14011,535804582.0,2023-12-07,447.6324778977174
14012,535804582.0,2023-12-08,383.5328314896452
14013,535804582.0,2023-12-09,323.0705640603678
14014,535804582.0,2023-12-10,266.0392700120892
14015,535804582.0,2023-12-11,212.24425637609318
14016,535804582.0,2023-12-12,161.50187817146696
14017,535804582.0,2023-12-13,113.63891147935612
14018,535804582.0,2023-12-14,68.49196209255638
14019,535804582.0,2023-12-15,25.90690772169512
14020,535804582.0,2023-12-16,-14.261628146188855
14021,535804582.0,2023-12-17,-52.15077253280538
14022,535804582.0,2023-12-18,-87.88987109172695
14023,535804582.0,2023-12-19,-121.60092966753041
14024,535804582.0,2023-12-20,-153.39903079835938
14025,535804582.0,2023-12-21,-183.39272658375882
14026,535804582.0,2023-12-22,-211.68440925895106
14027,535804582.0,2023-12-23,-238.37066074061772
14028,535804582.0,2023-12-24,-263.54258233746265
14029,535804582.0,2023-12-25,-287.2861057511203
14030,535804582.0,2023-12-26,-309.6822864291012
14031,535804582.0,2023-12-27,-330.8075802712209
14032,535804582.0,2023-12-28,-350.7341046341299
14033,535804582.0,2023-12-29,-369.5298845249608
14034,535804582.0,2023-12-30,-387.2590848245452
14035,535804582.0,2023-12-31,-403.98222933296336
14036,535804582.0,2024-01-01,-419.7564073852013
14037,535804582.0,2024-01-02,-434.6354687422596
14038,535804582.0,2024-01-03,-448.6702074230302
14039,535804582.0,2024-01-04,-461.90853510450563
14040,536924114.0,2023-12-01,-735.0089263661117
14041,536924114.0,2023-12-02,-733.8988909629184
14042,536924114.0,2023-12-03,-732.7905663981339
14043,536924114.0,2023-12-04,-731.6839500349344
14044,536924114.0,2023-12-05,-730.5790392405595
14045,536924114.0,2023-12-06,-729.475831386307
14046,536924114.0,2023-12-07,-728.3743238475262
14047,536924114.0,2023-12-08,-727.2745140036112
14048,536924114.0,2023-12-09,-726.1763992379956
14049,536924114.0,2023-12-10,-725.0799769381455
14050,536924114.0,2023-12-11,-723.9852444955536
14051,536924114.0,2023-12-12,-722.892199305733
14052,536924114.0,2023-12-13,-721.8008387682108
14053,536924114.0,2023-12-14,-720.7111602865224
14054,536924114.0,2023-12-15,-719.6231612682046
14055,536924114.0,2023-12-16,-718.5368391247902
14056,536924114.0,2023-12-17,-717.452191271801
14057,536924114.0,2023-12-18,-716.3692151287427
14058,536924114.0,2023-12-19,-715.2879081190977
14059,536924114.0,2023-12-20,-714.2082676703196
14060,536924114.0,2023-12-21,-713.130291213827
14061,536924114.0,2023-12-22,-712.0539761849974
14062,536924114.0,2023-12-23,-710.9793200231607
14063,536924114.0,2023-12-24,-709.9063201715936
14064,536924114.0,2023-12-25,-708.8349740775135
14065,536924114.0,2023-12-26,-707.7652791920721
14066,536924114.0,2023-12-27,-706.6972329703494
14067,536924114.0,2023-12-28,-705.630832871348
14068,536924114.0,2023-12-29,-704.5660763579866
14069,536924114.0,2023-12-30,-703.5029608970943
14070,537487133.0,2023-12-03,119.98569446486368
14071,537487133.0,2023-12-04,112.42342831241245
14072,537487133.0,2023-12-05,105.0830185030741
14073,537487133.0,2023-12-06,97.95795637449964
14074,537487133.0,2023-12-07,91.04192421081015
14075,537487133.0,2023-12-08,84.32878964074607
14076,537487133.0,2023-12-09,77.81260020015966
14077,537487133.0,2023-12-10,71.48757805402911
14078,537487133.0,2023-12-11,65.34811487331447
14079,537487133.0,2023-12-12,59.38876686211262
14080,537487133.0,2023-12-13,53.60424993070205
14081,537487133.0,2023-12-14,47.98943501019747
14082,537487133.0,2023-12-15,42.5393435046596
14083,537487133.0,2023-12-16,37.2491428766277
14084,537487133.0,2023-12-17,32.11414236216072
14085,537487133.0,2023-12-18,27.12978881158739
14086,537487133.0,2023-12-19,22.29166265227738
14087,537487133.0,2023-12-20,17.595473969853913
14088,537487133.0,2023-12-21,13.037058704372754
14089,537487133.0,2023-12-22,8.612374958095245
14090,537487133.0,2023-12-23,4.317499411580968
14091,537487133.0,2023-12-24,0.14862384492269598
14092,537487133.0,2023-12-25,-3.89794823896122
14093,537487133.0,2023-12-26,-7.825804891970989
14094,537487133.0,2023-12-27,-11.638428902312413
14095,537487133.0,2023-12-28,-15.339200882647646
14096,537487133.0,2023-12-29,-18.93140226764808
14097,537487133.0,2023-12-30,-22.41821822360714
14098,537487133.0,2023-12-31,-25.802740472692903
14099,537487133.0,2024-01-01,-29.08797003434489
14100,538003940.0,2023-12-07,1464.5084605915029
14101,538003940.0,2023-12-08,1483.3520462944207
14102,538003940.0,2023-12-09,1500.419598787543
14103,538003940.0,2023-12-10,1515.8785115814271
14104,538003940.0,2023-12-11,1529.8804011238917
14105,538003940.0,2023-12-12,1542.562593809327
14106,538003940.0,2023-12-13,1554.0494728353842
14107,538003940.0,2023-12-14,1564.4536981166173
14108,538003940.0,2023-12-15,1573.8773112196277
14109,538003940.0,2023-12-16,1582.412736156592
14110,538003940.0,2023-12-17,1590.143685852657
14111,538003940.0,2023-12-18,1597.145983177568
14112,538003940.0,2023-12-19,1603.4883045939673
14113,538003940.0,2023-12-20,1609.2328537158412
14114,538003940.0,2023-12-21,1614.435971383182
14115,538003940.0,2023-12-22,1619.1486882362956
14116,538003940.0,2023-12-23,1623.4172252092394
14117,538003940.0,2023-12-24,1627.2834468510828
14118,538003940.0,2023-12-25,1630.7852719210318
14119,538003940.0,2023-12-26,1633.9570452844118
14120,538003940.0,2023-12-27,1636.8298747569572
14121,538003940.0,2023-12-28,1639.4319362010733
14122,538003940.0,2023-12-29,1641.7887498663677
14123,538003940.0,2023-12-30,1643.9234306847159
14124,538003940.0,2023-12-31,1645.8569149746818
14125,538003940.0,2024-01-01,1647.6081657787424
14126,538003940.0,2024-01-02,1649.1943588472038
14127,538003940.0,2024-01-03,1650.6310510928843
14128,538003940.0,2024-01-04,1651.9323331687162
14129,538003940.0,2024-01-05,1653.1109676647072
14130,540159353.0,2023-12-07,12472.41476638877
14131,540159353.0,2023-12-08,12436.277008643054
14132,540159353.0,2023-12-09,12400.409455036002
14133,540159353.0,2023-12-10,12364.810085235385
14134,540159353.0,2023-12-11,12329.476894015124
14135,540159353.0,2023-12-12,12294.407891142326
14136,540159353.0,2023-12-13,12259.601101265189
14137,540159353.0,2023-12-14,12225.054563801734
14138,540159353.0,2023-12-15,12190.766332829367
14139,540159353.0,2023-12-16,12156.734476975274
14140,540159353.0,2023-12-17,12122.957079307624
14141,540159353.0,2023-12-18,12089.432237227604
14142,540159353.0,2023-12-19,12056.15806236224
14143,540159353.0,2023-12-20,12023.132680458033
14144,540159353.0,2023-12-21,11990.354231275393
14145,540159353.0,2023-12-22,11957.820868483846
14146,540159353.0,2023-12-23,11925.530759558043
14147,540159353.0,2023-12-24,11893.48208567453
14148,540159353.0,2023-12-25,11861.673041609305
14149,540159353.0,2023-12-26,11830.101835636135
14150,540159353.0,2023-12-27,11798.766689425624
14151,540159353.0,2023-12-28,11767.665837945053
14152,540159353.0,2023-12-29,11736.797529358957
14153,540159353.0,2023-12-30,11706.160024930445
14154,540159353.0,2023-12-31,11675.751598923265
14155,540159353.0,2024-01-01,11645.570538504599
14156,540159353.0,2024-01-02,11615.615143648574
14157,540159353.0,2024-01-03,11585.883727040518
14158,540159353.0,2024-01-04,11556.374613981905
14159,540159353.0,2024-01-05,11527.086142296032
14160,541639148.0,2023-12-07,4841.626802610208
14161,541639148.0,2023-12-08,4798.362399386315
14162,541639148.0,2023-12-09,4757.512114028175
14163,541639148.0,2023-12-10,4718.941240758399
14164,541639148.0,2023-12-11,4682.522590270395
14165,541639148.0,2023-12-12,4648.136070315542
14166,541639148.0,2023-12-13,4615.66828969322
14167,541639148.0,2023-12-14,4585.0121843378865
14168,541639148.0,2023-12-15,4556.066664270181
14169,541639148.0,2023-12-16,4528.736280247861
14170,541639148.0,2023-12-17,4502.9309090173465
14171,541639148.0,2023-12-18,4478.565456127959
14172,541639148.0,2023-12-19,4455.55957532889
14173,541639148.0,2023-12-20,4433.837403623577
14174,541639148.0,2023-12-21,4413.327311107834
14175,541639148.0,2023-12-22,4393.961664766797
14176,541639148.0,2023-12-23,4375.676605451816
14177,541639148.0,2023-12-24,4358.411837301843
14178,541639148.0,2023-12-25,4342.110428914936
14179,541639148.0,2023-12-26,4326.718625614229
14180,541639148.0,2023-12-27,4312.185672189297
14181,541639148.0,2023-12-28,4298.463645528426
14182,541639148.0,2023-12-29,4285.507296589838
14183,541639148.0,2023-12-30,4273.273901190807
14184,541639148.0,2023-12-31,4261.723119122621
14185,541639148.0,2024-01-01,4250.816861126799
14186,541639148.0,2024-01-02,4240.519163293936
14187,541639148.0,2024-01-03,4230.796068470983
14188,541639148.0,2024-01-04,4221.61551428591
14189,541639148.0,2024-01-05,4212.9472274204845
14190,544961962.0,2023-12-02,-161.10592507767427
14191,544961962.0,2023-12-03,-109.67408283968956
14192,544961962.0,2023-12-04,-62.845382964212206
14193,544961962.0,2023-12-05,-20.207844882639165
14194,544961962.0,2023-12-06,18.613639772961903
14195,544961962.0,2023-12-07,53.96060722642301
14196,544961962.0,2023-12-08,86.14402625946548
14197,544961962.0,2023-12-09,115.44703399330092
14198,544961962.0,2023-12-10,142.12742681817866
14199,544961962.0,2023-12-11,166.4199283851028
14200,544961962.0,2023-12-12,188.53825461262213
14201,544961962.0,2023-12-13,208.67699387581416
14202,544961962.0,2023-12-14,227.01331891862998
14203,544961962.0,2023-12-15,243.70854555033435
14204,544961962.0,2023-12-16,258.9095518388424
14205,544961962.0,2023-12-17,272.7500702864601
14206,544961962.0,2023-12-18,285.3518643560845
14207,544961962.0,2023-12-19,296.8257996984817
14208,544961962.0,2023-12-20,307.2728195048795
14209,544961962.0,2023-12-21,316.7848325656455
14210,544961962.0,2023-12-22,325.4455218478439
14211,544961962.0,2023-12-23,333.3310807052185
14212,544961962.0,2023-12-24,340.51088319749016
14213,544961962.0,2023-12-25,347.0480944161752
14214,544961962.0,2023-12-26,353.00022618633216
14215,544961962.0,2023-12-27,358.41964303308305
14216,544961962.0,2023-12-28,363.35402286420594
14217,544961962.0,2023-12-29,367.84677642170163
14218,544961962.0,2023-12-30,371.9374291925072
14219,544961962.0,2023-12-31,375.6619691382564
14220,546296727.0,2023-12-07,82.58964997937619
14221,546296727.0,2023-12-08,53.956652088820874
14222,546296727.0,2023-12-09,27.83261148323379
14223,546296727.0,2023-12-10,3.9976815827403698
14224,546296727.0,2023-12-11,-17.748720206266825
14225,546296727.0,2023-12-12,-37.5896004917652
14226,546296727.0,2023-12-13,-55.69192998622313
14227,546296727.0,2023-12-14,-72.20804864681665
14228,546296727.0,2023-12-15,-87.27694769068381
14229,546296727.0,2023-12-16,-101.02543927400237
14230,546296727.0,2023-12-17,-113.56922367831226
14231,546296727.0,2023-12-18,-125.01386298497782
14232,546296727.0,2023-12-19,-135.4556694317365
14233,546296727.0,2023-12-20,-144.98251592728923
14234,546296727.0,2023-12-21,-153.67457554480865
14235,546296727.0,2023-12-22,-161.6049962175654
14236,546296727.0,2023-12-23,-168.84051631456586
14237,546296727.0,2023-12-24,-175.44202627657128
14238,546296727.0,2023-12-25,-181.46508103894053
14239,546296727.0,2023-12-26,-186.96036755358483
14240,546296727.0,2023-12-27,-191.97413134446114
14241,546296727.0,2023-12-28,-196.54856568627622
14242,546296727.0,2023-12-29,-200.72216668153163
14243,546296727.0,2023-12-30,-204.53005722405624
14244,546296727.0,2023-12-31,-208.00428257533724
14245,546296727.0,2024-01-01,-211.1740800410704
14246,546296727.0,2024-01-02,-214.06612501738823
14247,546296727.0,2024-01-03,-216.70475547736646
14248,546296727.0,2024-01-04,-219.1121767869719
14249,546296727.0,2024-01-05,-221.30864857407852
14250,546760202.0,2023-12-01,-2042.7202086568714
14251,546760202.0,2023-12-02,-2042.5082442145408
14252,546760202.0,2023-12-03,-2042.2963214379492
14253,546760202.0,2023-12-04,-2042.0844403189067
14254,546760202.0,2023-12-05,-2041.872600849224
14255,546760202.0,2023-12-06,-2041.6608030207149
14256,546760202.0,2023-12-07,-2041.4490468251938
14257,546760202.0,2023-12-08,-2041.2373322544768
14258,546760202.0,2023-12-09,-2041.0256593003814
14259,546760202.0,2023-12-10,-2040.8140279547279
14260,546760202.0,2023-12-11,-2040.6024382093365
14261,546760202.0,2023-12-12,-2040.39089005603
14262,546760202.0,2023-12-13,-2040.179383486633
14263,546760202.0,2023-12-14,-2039.9679184929714
14264,546760202.0,2023-12-15,-2039.7564950668725
14265,546760202.0,2023-12-16,-2039.5451132001654
14266,546760202.0,2023-12-17,-2039.333772884681
14267,546760202.0,2023-12-18,-2039.122474112251
14268,546760202.0,2023-12-19,-2038.9112168747097
14269,546760202.0,2023-12-20,-2038.7000011638925
14270,546760202.0,2023-12-21,-2038.488826971637
